ResponseId,Age,Country,EdLevel,Employment,RemoteWork,DevType,YearsCodePro,OrgSize,ConvertedCompYearly,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,AISelect,AISent,AIBen
53734,55-64 years old,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,"Developer, back-end",,,,,HTML/CSS;JavaScript;PHP,MariaDB;MySQL,"No, but I plan to soon",Unsure,Neither trust nor distrust
43326,25-34 years old,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,Blockchain,14,100 to 499 employees,156138.0,CAD	Canadian dollar,C;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;Solidity,BigQuery;Cockroachdb;Couchbase;Dynamodb;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Neo4J;PostgreSQL;Redis,Yes,Favorable,Somewhat trust
34669,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",5,100 to 499 employees,110000.0,USD	United States dollar,HTML/CSS;JavaScript;Ruby;SQL;TypeScript,MySQL;PostgreSQL,"No, but I plan to soon",Favorable,Somewhat trust
37154,35-44 years old,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, mobile",19,500 to 999 employees,,AUD	Australian dollar,Java;JavaScript;Kotlin,,"No, and I don't plan to",,
27674,45-54 years old,,,,,,,,,,,,,,
28945,45-54 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",28,"10,000 or more employees",235000.0,USD	United States dollar,Java;JavaScript;Python,Elasticsearch;MongoDB,Yes,Indifferent,Somewhat distrust
73711,45-54 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, desktop or enterprise applications",25,"1,000 to 4,999 employees",241000.0,USD	United States dollar,Java;JavaScript;Kotlin;Python;SQL,Dynamodb;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,"No, and I don't plan to",,
65325,25-34 years old,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Other (please specify):,Less than 1 year,20 to 99 employees,48190.0,EUR European Euro,Assembly;Bash/Shell (all shells);C;C#;C++;Haskell;HTML/CSS;Java;Python;SQL,Microsoft SQL Server;MySQL;PostgreSQL,Yes,Favorable,Neither trust nor distrust
2189,18-24 years old,Hungary,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,JavaScript;Rust,,"No, and I don't plan to",,
21290,35-44 years old,Ukraine,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time",Remote,Other (please specify):,9,20 to 99 employees,42836.0,EUR European Euro,C#;Groovy;HTML/CSS;JavaScript;Python;SQL;TypeScript;VBA;Visual Basic (.Net),Microsoft SQL Server;MySQL,"No, and I don't plan to",,
64983,35-44 years old,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)",DevOps specialist,18,"10,000 or more employees",248276.0,GBP	Pound sterling,Bash/Shell (all shells);C++;Go,BigQuery,"No, and I don't plan to",,
34971,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",In-person,Educator,4,"1,000 to 4,999 employees",61000.0,USD	United States dollar,C;C#;C++;HTML/CSS;JavaScript;Python,Microsoft SQL Server;MySQL;PostgreSQL;SQLite,"No, and I don't plan to",,
80430,18-24 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",,"1,000 to 4,999 employees",135000.0,USD	United States dollar,Bash/Shell (all shells);Java;Perl;SQL,Elasticsearch;Oracle,"No, and I don't plan to",,
63062,35-44 years old,Russian Federation,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",4,20 to 99 employees,,RUB	Russian ruble,JavaScript;Python;TypeScript,PostgreSQL;Redis;SQLite,"No, and I don't plan to",,
24096,Under 18 years old,Romania,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",Remote,"Developer, full-stack",2,"Just me - I am a freelancer, sole proprietor, etc.",,RON	Romanian leu,C++;Dart;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript,MongoDB;MySQL;SQLite,Yes,Very favorable,Somewhat trust
73822,35-44 years old,,,,,,,,,,,,,,
79198,45-54 years old,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",26,2 to 9 employees,,CHF	Swiss franc,C#;Delphi,Firebird;MySQL,Yes,Favorable,Somewhat trust
65614,25-34 years old,Slovakia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",11,100 to 499 employees,,EUR European Euro,C#;SQL,Microsoft SQL Server;SQLite,"No, but I plan to soon",Very favorable,Somewhat trust
52442,25-34 years old,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,"Developer, full-stack",3,500 to 999 employees,,INR	Indian rupee,PHP,MySQL,"No, but I plan to soon",Favorable,Somewhat trust
28439,18-24 years old,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Student, full-time",Remote,"Developer, desktop or enterprise applications",,,,,C;C++;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust,MariaDB;MySQL;PostgreSQL;SQLite,Yes,Favorable,Somewhat distrust
17580,35-44 years old,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Research & Development role,15,2 to 9 employees,95888.0,CHF	Swiss franc,Bash/Shell (all shells);C;Crystal;Kotlin;Ruby;Scala;SQL;TypeScript,H2;IBM DB2;Oracle;PostgreSQL;SQLite,"No, and I don't plan to",,
26912,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,Academic researcher,4,10 to 19 employees,,USD	United States dollar,C;C++;JavaScript;Rust;TypeScript,,"No, but I plan to soon",Indifferent,Somewhat distrust
41960,35-44 years old,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",6,"1,000 to 4,999 employees",59970.0,EUR European Euro,HTML/CSS;PHP;SQL;TypeScript,MySQL,Yes,Favorable,Somewhat trust
57145,35-44 years old,Jordan,"Associate degree (A.A., A.S., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",Less than 1 year,10 to 19 employees,37148.0,JOD	Jordanian dinar,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL,Elasticsearch;MariaDB;MySQL;Redis,"No, but I plan to soon",Indifferent,Neither trust nor distrust
11308,25-34 years old,Norway,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",5,20 to 99 employees,63429.0,NOK	Norwegian krone,C#;HTML/CSS;JavaScript;SQL,Cosmos DB;Microsoft SQL Server;MySQL,"No, but I plan to soon",Indifferent,Somewhat distrust
72298,35-44 years old,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",22,20 to 99 employees,83530.0,EUR European Euro,C#;GDScript;HTML/CSS;SQL,Microsoft SQL Server,"No, and I don't plan to",,
81350,45-54 years old,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, desktop or enterprise applications",25,20 to 99 employees,80317.0,EUR European Euro,C#;Delphi;JavaScript;TypeScript,MariaDB,"No, but I plan to soon",Indifferent,Somewhat distrust
47268,25-34 years old,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Student, full-time",,,,,,,C++;Python,,"No, but I plan to soon",Favorable,Highly distrust
70571,18-24 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Student, full-time",,,,,,,MATLAB,,"No, and I don't plan to",,
82468,65 years or older,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, desktop or enterprise applications",More than 50 years,"Just me - I am a freelancer, sole proprietor, etc.",100000.0,USD	United States dollar,Delphi;Python;Ruby;SQL,Firebird;Microsoft SQL Server,Yes,Favorable,Somewhat trust
24031,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, front-end",14,"5,000 to 9,999 employees",212500.0,USD	United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,,"No, but I plan to soon",Indifferent,Somewhat trust
19380,25-34 years old,Finland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",7,500 to 999 employees,91026.0,EUR European Euro,HTML/CSS;Ruby;TypeScript,PostgreSQL,Yes,Indifferent,Highly distrust
80831,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,Hardware Engineer,5,"10,000 or more employees",85000.0,USD	United States dollar,Python,,"No, but I plan to soon",Favorable,Somewhat trust
12558,18-24 years old,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, mobile",1,10 to 19 employees,9360.0,EUR European Euro,Assembly;C;C#;C++;Java;Python,MySQL;SQLite,"No, and I don't plan to",,
41432,45-54 years old,Israel,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)",Security professional,25,100 to 499 employees,,ILS	Israeli new shekel,Assembly;C;C++;Python,,"No, and I don't plan to",,
46048,35-44 years old,Cyprus,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",17,500 to 999 employees,,EUR European Euro,C#;SQL,MariaDB;Microsoft SQL Server;MongoDB;PostgreSQL,"No, but I plan to soon",Unfavorable,Somewhat distrust
88572,18-24 years old,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time;Employed, part-time","Hybrid (some remote, some in-person)","Developer, back-end",,,,,C;C++;HTML/CSS;JavaScript;OCaml;PowerShell;Python;Rust;SQL;TypeScript,PostgreSQL,Yes,Favorable,Highly distrust
17563,25-34 years old,Israel,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, back-end",5,20 to 99 employees,32073.0,ILS	Israeli new shekel,HTML/CSS;JavaScript;Python,Cassandra;Clickhouse;PostgreSQL,"No, and I don't plan to",,
20959,25-34 years old,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, back-end",4,100 to 499 employees,1085.0,UAH	Ukrainian hryvnia,JavaScript;PHP;SQL,MySQL;Redis,"No, and I don't plan to",,
51667,25-34 years old,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, desktop or enterprise applications",3,500 to 999 employees,,EUR European Euro,C#;SQL,Microsoft SQL Server;SQLite,Yes,Very favorable,Somewhat trust
86935,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",20,100 to 499 employees,315000.0,USD	United States dollar,HTML/CSS;JavaScript;TypeScript,MySQL;PostgreSQL,Yes,Favorable,Somewhat trust
27260,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,Security professional,9,20 to 99 employees,95000.0,USD	United States dollar,Bash/Shell (all shells);Go;Python;SQL;TypeScript,Elasticsearch;PostgreSQL;Redis;SQLite,"No, but I plan to soon",Indifferent,Somewhat distrust
71648,25-34 years old,China,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",I prefer not to say,,,6,500 to 999 employees,,CNY	Chinese Yuan Renminbi,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;Python;SQL,Clickhouse;Elasticsearch;MySQL;Redis;SQLite,Yes,Favorable,Somewhat trust
83374,18-24 years old,Netherlands,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",5,20 to 99 employees,44978.0,EUR European Euro,Bash/Shell (all shells);C++;Groovy;Java;JavaScript;PHP;SQL;TypeScript,Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,"No, and I don't plan to",,
77896,25-34 years old,Australia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)","Senior Executive (C-Suite, VP, etc.)",5,10 to 19 employees,92545.0,AUD	Australian dollar,Go;Lua;Python;Rust;TypeScript,,Yes,Very favorable,Highly distrust
72630,35-44 years old,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",10,"1,000 to 4,999 employees",132260.0,CHF	Swiss franc,Bash/Shell (all shells);Java;JavaScript;Rust;TypeScript,Neo4J;Oracle;PostgreSQL,"No, but I plan to soon",Indifferent,Somewhat trust
71265,18-24 years old,China,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, back-end",1,100 to 499 employees,,CNY	Chinese Yuan Renminbi,C;C++;Java;JavaScript;Python,Elasticsearch;MongoDB;MySQL;Redis,Yes,Very favorable,Somewhat trust
38729,25-34 years old,Philippines,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time",In-person,"Developer, mobile",4,100 to 499 employees,8529.0,PHP	Philippine peso,Apex;C;C#;C++;Dart;HTML/CSS;Java;JavaScript;SAS;SQL,Firebase Realtime Database;MySQL,"No, but I plan to soon",Unsure,Neither trust nor distrust
50402,18-24 years old,Germany,"Associate degree (A.A., A.S., etc.)","Student, full-time;Employed, part-time",In-person,Student,,,,,Assembly;C++;JavaScript;Python,InfluxDB;MongoDB,Yes,Favorable,Somewhat trust
48327,45-54 years old,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,35,100 to 499 employees,70101.0,ARS	Argentine peso,C#;JavaScript;PowerShell;SQL;TypeScript,Microsoft SQL Server;PostgreSQL,"No, and I don't plan to",,
52878,35-44 years old,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, QA or test",15,,,,HTML/CSS;JavaScript;Python,SQLite,Yes,Very favorable,Somewhat trust
75736,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",4,"1,000 to 4,999 employees",91000.0,USD	United States dollar,HTML/CSS;JavaScript;Ruby;TypeScript,Dynamodb,"No, but I plan to soon",Favorable,Somewhat distrust
1967,25-34 years old,Germany,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Senior Executive (C-Suite, VP, etc.)",6,2 to 9 employees,,EUR European Euro,C#;HTML/CSS;JavaScript;PowerShell;Python,PostgreSQL;SQLite,Yes,Favorable,Somewhat trust
37458,25-34 years old,United Arab Emirates,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, mobile",13,"5,000 to 9,999 employees",90365.0,AED United Arab Emirates dirham,HTML/CSS;Objective-C;PHP;SQL;Swift,MySQL;Oracle;SQLite,"No, but I plan to soon",Indifferent,Neither trust nor distrust
71417,18-24 years old,Uruguay,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,Bash/Shell (all shells);C;C++;HTML/CSS;Lua;Python;SQL,MySQL,Yes,Very favorable,Somewhat trust
38979,18-24 years old,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, embedded applications or devices",2,"10,000 or more employees",18803.0,TRY	Turkish lira,Bash/Shell (all shells);C++;Go;Python,,"No, but I plan to soon",Indifferent,Somewhat trust
75264,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Cloud infrastructure engineer,6,"10,000 or more employees",250000.0,USD	United States dollar,Bash/Shell (all shells);Java;JavaScript;Python;TypeScript,Dynamodb,Yes,Favorable,Somewhat trust
30158,35-44 years old,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, desktop or enterprise applications",14,"1,000 to 4,999 employees",69608.0,EUR European Euro,C#;Java;SQL;VBA,Microsoft SQL Server,Yes,Favorable,Somewhat trust
3862,18-24 years old,Hungary,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time",,,,,,,C#;C++;Haskell;HTML/CSS;Java;JavaScript;MATLAB;PHP;PowerShell;Python;SQL,Microsoft Access;Microsoft SQL Server;MySQL;Oracle,Yes,Favorable,Somewhat distrust
46444,18-24 years old,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",1,10 to 19 employees,11661.0,UAH	Ukrainian hryvnia,Bash/Shell (all shells);Groovy;HTML/CSS;Java;Kotlin;Python;SQL,Dynamodb;H2;MongoDB;PostgreSQL,"No, but I plan to soon",Indifferent,Neither trust nor distrust
58501,Under 18 years old,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,C;C#;C++,,"No, but I plan to soon",Indifferent,Somewhat trust
